SPECIES,POP_ID,Nobs,SITE_NAME,GEO_FEATUR,YLAT,XLONG,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO,CU_INDEX,CU_NAME,CU_Acro,CU_Mapname,CU_TYPE,FWA_WATERSHED_CODE,distance,feature_x,feature_y
CO,44998,,MINTON CREEK,Stream,51.9424695,-123.1502649,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-342455-222463-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,25.2642342391289,1195553.50168638,774030.250702551
CO,46915,,MITCHELL RIVER,Stream,52.77875315,-120.8037479,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-458399-740856-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,16.8168474557663,1349512.74958998,876178.937011723
CO,44756,,NAZKO RIVER,Stream,53.12659824,-123.5667422,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-500560-326229-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.67883500254365,1162448.24702355,904941.250123368
CO,1812,,NECHAKO RIVER,Stream,53.91835665,-122.7152103,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-567134-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,11.4868303627446,1215164.3780561,995491.500962144
CO,69296,,NECHAKO RIVER-UPPER,Stream segment,54.08168967,-124.5900469,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-567134-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,3.16578957526672,1092020.49707944,1009644.31236949
CO,7008,,PENFOLD CREEK,Stream,52.78271847,-120.7965581,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-458399-740856-413637-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,6.40622336837668,1349963.00144621,876655.563447719
CO,47183,,PORTAGE CREEK,Stream segment,50.70803014,-122.2700586,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,11.0595138425276,1263147.83284864,639507.620850755
CO,69293,,SALMON RIVER/MFR,Stream,54.0676828,-122.5586687,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-591289-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,49.1555294711826,1224600.62361299,1012624.81138993
CO,47193,,SETON AND CAYOOSH CREEKS,Stream Aggregate,50.66816976,-121.9730513,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-233886-073722-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,12.0491625497215,1284332.25200343,636225.250699252
CO,2182,,SETON RIVER,Stream,50.68129511,-121.9270209,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,37.289045457918,1287494.74935432,637869.93730305
CO,44539,,SETON RIVER,Stream,50.68129511,-121.9270209,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,37.289045457918,1287494.74935432,637869.93730305
CO,47169,,STEIN RIVER,Stream,50.28873332,-121.6300932,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-195373-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,69.4278922179621,1311123.24769923,595511.375055488
CO,45075,,SUMMIT CREEK,Stream,52.61382716,-120.3438333,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-458399-998860-068422-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,1.75281166066092,1381852.74998296,860213.498933565
CO,2511,,TASEKO RIVER,Stream,52.00672961,-123.6769982,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-342455-328500-134035-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,36.6764884553486,1159187.62629993,779869.06204768
CO,45985,,WEST ROAD (BLACKWATER) RIVER,Stream,53.30965387,-122.8760445,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-500560-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,88.1415094125663,1207632.74670477,927154.812334562
CO,45309,,WILLIAMS LAKE RIVER,Stream,52.16404046,-122.2714706,MFR,GStr,MFR+GStr,CO-48,Interior Fraser,,,Current,100-382626-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,14.6159758181756,1254508.24749496,801498.502317935
SEL,45092,44,CHILLIWACK LAKE,Lake,49.08279015,-121.4559459,LFR,GStr,LFR+GStr,SEL-03-01,Chilliwack-Early Summer Timing,Chilliwack-ES,SEL-Chilliwack_Early Summer,Current,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,108.062620175026,1332105.5511236,462492.193723651
SEL,46986,19,CHILLIWACK RIVER-UPPER,Stream segment,49.01504784,-121.4086645,LFR,GStr,LFR+GStr,SEL-03-01,Chilliwack-Early Summer Timing,Chilliwack-ES,SEL-Chilliwack_Early Summer,Current,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,14.8950416847209,1336043.9995082,455206.469158512
SEL,7726,1,DEPOT CREEK,Stream,49.02928794,-121.4015167,LFR,GStr,LFR+GStr,SEL-03-01,Chilliwack-Early Summer Timing,Chilliwack-ES,SEL-Chilliwack_Early Summer,Current,100-064535-057628-724358-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,21.9353393609953,1336463.74905508,456818.749558251
SEL,45093,78,CULTUS LAKE,Lake,49.07507039,-121.9817234,LFR,GStr,LFR+GStr,SEL-03-02,Cultus-Late Timing,Cultus-L,SEL-Cultus-Late,Current,100-064535-057628-134797-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.32782604692227,1293771.34548449,459312.005655612
SEL,46072,72,BIG SILVER CREEK,Stream,49.57559391,-121.8286997,LFR,GStr,LFR+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-616023-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,48.2059389054265,1301670.62778012,515481.813680003
SEL,46065,16,COGBURN CREEK,Stream,49.53455563,-121.7638652,LFR,GStr,LFR+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-550992-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,17.4479350580818,1306626.75091608,511206.593398394
SEL,3091,4,CRAZY CREEK/LFR,Stream,49.73760252,-122.1501069,LFR,GStr,LFR+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-951307-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,137.45089408584,1277471.12671564,532149.750987646
SEL,46083,46,DOUGLAS CREEK/LILL,Stream,49.76361308,-122.1547819,LILL,GStr,LILL+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,120.260023630568,1276977.50395731,535019.311598005
SEL,61071,-99,FIFTEEN MILE CREEK/LFR,Stream,49.49405753,-121.76506,LFR,GStr,LFR+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-512064-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,3.56969435895949,1306809.50043535,506707.970026636
SEL,45086,1,HARRISON LAKE,Lake,49.32683266,-121.7812318,LFR,GStr,LFR+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-260141-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,46.8212829760574,1306746.17463309,488086.231902398
SEL,46063,1,MYSTERY CREEK,Stream,49.52722769,-121.8856869,LFR,GStr,LFR+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-608242-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,29.5523249079844,1297866.24705637,509873.344996506
SEL,46088,1,PURCELL CREEK,Stream,49.74075361,-122.1020492,LFR,GStr,LFR+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-928565-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,38.5124947429101,1280911.99990954,532689.125485545
SEL,46093,15,SLOQUET CREEK,Stream,49.76499948,-122.2029894,LILL,GStr,LILL+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-955583-030689-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,23.9002333048527,1273500.12417216,534985.814295779
SEL,46078,8,TIPELLA CREEK,Stream,49.74315616,-122.1508804,LFR,GStr,LFR+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.28451662780458,1277381.87496418,532763.312591413
SEL,46059,15,TROUT LAKE CREEK,Stream,49.3419005,-121.7474738,LFR,GStr,LFR+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-285718-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,44.6771386028305,1309097.25174587,489904.469203905
SEL,46069,1,TWENTY MILE CREEK,Stream,49.5340066,-121.8840218,LFR,GStr,LFR+GStr,SEL-03-03,Harrison-downstream migrating-Late Timing,Harrison-(D/S)-L,SEL-Harrison-downstream migrating-Late,Current,100-077501-608883-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,17.3530736865301,1297942.87412101,510632.595992163
SEL,46055,13,EAST CREEK/LFR,Stream,49.31678927,-121.8835652,LFR,GStr,LFR+GStr,SEL-03-04,Harrison-upstream migrating-Late Timing,Harrison-(U/S)-L,SEL-Harrison-upstream migrating-Late,Current,100-077501-154487-942852-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,54.4343702817387,1299378.8762682,486534.03225359
SEL,69022,-99,SAKWI CREEK,Stream,49.32931022,-121.8778564,LFR,GStr,LFR+GStr,SEL-03-04,Harrison-upstream migrating-Late Timing,Harrison-(U/S)-L,SEL-Harrison-upstream migrating-Late,Current,100-077501-154487-942852-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.08873833319681,1299712.62374913,487947.186417115
SEL,46049,2,STEELHEAD CREEK/LFR(2),Stream,49.32592004,-121.876389,LFR,GStr,LFR+GStr,SEL-03-04,Harrison-upstream migrating-Late Timing,Harrison-(U/S)-L,SEL-Harrison-upstream migrating-Late,Current,100-077501-154487-942852-313675-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.630740420205153,1299841.12651058,487577.312881439
SEL,61066,-99,STEELHEAD CREEK/LFR(2),Stream,49.32592004,-121.876389,LFR,GStr,LFR+GStr,SEL-03-04,Harrison-upstream migrating-Late Timing,Harrison-(U/S)-L,SEL-Harrison-upstream migrating-Late,Current,100-077501-154487-942852-313675-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.630740420205153,1299841.12651058,487577.312881439
SEL,45087,51,WEAVER  SPAWNING CHANNEL,Artificial Channel,49.3212,-121.8836,LFR,GStr,LFR+GStr,SEL-03-04,Harrison-upstream migrating-Late Timing,Harrison-(U/S)-L,SEL-Harrison-upstream migrating-Late,Current,100-077501-154487-942852-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,61.4845335384036,1299347.86440919,487023.182833447
SEL,46044,78,WEAVER CREEK,Stream,49.31411526,-121.8770135,LFR,GStr,LFR+GStr,SEL-03-04,Harrison-upstream migrating-Late Timing,Harrison-(U/S)-L,SEL-Harrison-upstream migrating-Late,Current,100-077501-154487-942852-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,10.5377211579484,1299872.12376022,486265.127279593
SEL,7690,5,CORBOLD CREEK,Stream,49.61630923,-122.6476711,LFR,GStr,LFR+GStr,SEL-03-05,Pitt-Early Summer Timing,Pitt-ES,SEL-Pitt-Early Summer,Current,100-025956-537523-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,5.23737998368286,1242277.62530588,516855.250945124
SEL,7695,5,FISH HATCHERY CREEK,Stream,49.6060825,-122.6337432,LFR,GStr,LFR+GStr,SEL-03-05,Pitt-Early Summer Timing,Pitt-ES,SEL-Pitt-Early Summer,Current,100-025956-522180-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,63.824440972359,1243337.49806543,515767.406779998
SEL,7691,4,NORTH BOISE CREEK,Stream,49.62092976,-122.6625607,LFR,GStr,LFR+GStr,SEL-03-05,Pitt-Early Summer Timing,Pitt-ES,SEL-Pitt-Early Summer,Current,100-025956-550352-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,35.9767762884386,1241178.12417837,517317.500128686
SEL,45095,1,PITT LAKE,Lake,49.395436,-122.5599964,LFR,GStr,LFR+GStr,SEL-03-05,Pitt-Early Summer Timing,Pitt-ES,SEL-Pitt-Early Summer,Current,100-025956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,120.408456947925,1249801.5958806,492637.711786188
SEL,47917,77,PITT RIVER-UPPER,Stream,49.56628595,-122.6343385,LFR,GStr,LFR+GStr,SEL-03-05,Pitt-Early Summer Timing,Pitt-ES,SEL-Pitt-Early Summer,Current,100-025956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,83.0985773769312,1243504.74840874,511346.377622073
SEL,7696,5,SLOUGH CREEK,Slough,49.55024439,-122.6154395,LFR,GStr,LFR+GStr,SEL-03-05,Pitt-Early Summer Timing,Pitt-ES,SEL-Pitt-Early Summer,Current,100-025956-452993-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,6.15019922667989,1244956.26897372,509630.417480668
SEL,7692,5,SOUTH BOISE CREEK,Stream,49.60450418,-122.6416405,LFR,GStr,LFR+GStr,SEL-03-05,Pitt-Early Summer Timing,Pitt-ES,SEL-Pitt-Early Summer,Current,100-025956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,108.698359351369,1242775.37334429,515565.031366289
SEL,7693,5,UPPER PITT CHANNEL,Artificial Channel,49.54896007,-122.6141134,LFR,GStr,LFR+GStr,SEL-03-05,Pitt-Early Summer Timing,Pitt-ES,SEL-Pitt-Early Summer,Current,100-025956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,70.2302638636975,1245058.99737629,509492.406408071
SEL,46098,78,BIRKENHEAD RIVER,Stream,50.30644079,-122.6070114,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-415280-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,5.11208732344967,1241536.37324287,593665.438452705
SEL,46107,27,GREEN RIVER/LILL,Stream,50.30147365,-122.7224003,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-455209-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,56.8663757099113,1233353.748509,592726.311449299
SEL,46132,5,JOHN SANDY CREEK,Stream,50.48484089,-122.9444129,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-596718-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,97.026977389936,1216676.87556727,612406.438648793
SEL,46025,4,LILLOOET RIVER-UPPER,Stream segment,50.30287519,-122.6340291,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,15.8227166951094,1239633.37975733,593177.314485394
SEL,46117,11,MILLER CREEK/LILL,Stream,50.35615798,-122.8325957,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-514693-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,1.36815482897533,1225241.37279687,598448.18594672
SEL,46112,5,PEMBERTON CREEK,Stream,50.30854893,-122.7670817,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,11.348705522631,1230138.87320895,593366.500300113
SEL,46102,2,POOLE CREEK,Stream,50.43542667,-122.6930628,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-415280-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,5.87660791065304,1234744.87606838,607713.813224411
SEL,46147,31,RAILROAD CREEK,Stream,50.53034875,-123.0505462,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,22.8525289101588,1208944.2462572,617147.938059406
SEL,46122,2,RYAN RIVER,Stream,50.3589405,-122.8356076,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-515913-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,8.95474525876263,1225013.49609713,598747.939581643
SEL,46137,1,SALMON CREEK/LILL,Stream,50.48833354,-122.9546172,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-600648-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,98.3646247151579,1215937.0010267,612763.626316356
SEL,46152,35,SAMPSON CREEK,Stream,50.53344979,-123.1181936,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,20.3923998916171,1204140.62270632,617295.438598932
SEL,7743,1,TAILLEFER CREEK,Stream,50.49871358,-122.7322623,LILL,GStr,LILL+GStr,SEL-04-01,Lillooet/Harrison-Late Timing,Lillooet/Harrison-L,SEL-Lillooet-Harrison-Late,Current,100-077501-955583-415280-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,42.8072778293506,1231639.24951286,614620.688353326
SEL,45094,27,NAHATLATCH LAKE,Lake,50.00441549,-121.7213805,FRCany,GStr,FRCany+GStr,SEL-05-02,Nahatlatch-Early Summer Timing,Nahatlatch-ES,SEL-Nahatlatch-Early Summer,Current,100-168517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,2.73767745483204,1306542.4565619,563541.572414305
SEL,47157,41,NAHATLATCH RIVER,Stream,49.9779149,-121.5120321,FRCany,GStr,FRCany+GStr,SEL-05-02,Nahatlatch-Early Summer Timing,Nahatlatch-ES,SEL-Nahatlatch-Early Summer,Current,100-168517-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.44889236726165,1321708.37313605,561528.561898614
SEL,7727,2,ANDERSON LAKE SHORELINE,Lake Portion,50.54815674,-122.4688024,MFR,GStr,MFR+GStr,SEL-06-01,Anderson/Seton-Early Summer Timing,Anderson/Seton-ES,SEL-Anderson-Seton-Early Summer,Current,100-233886-998537-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,73.3131483947077,1250025.75299733,621013.858905841
SEL,45102,47,GATES CHANNEL,Artificial Channel,50.54794706,-122.4821128,MFR,GStr,MFR+GStr,SEL-06-01,Anderson/Seton-Early Summer Timing,Anderson/Seton-ES,SEL-Anderson-Seton-Early Summer,Current,100-233886-990253-055341-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,1.44495124327315,1249085.24943317,620943.627002894
SEL,47211,64,GATES RIVER,Stream,50.55181255,-122.4731293,MFR,GStr,MFR+GStr,SEL-06-01,Anderson/Seton-Early Summer Timing,Anderson/Seton-ES,SEL-Anderson-Seton-Early Summer,Current,100-233886-990253-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.51959003700247,1249699.37690134,621405.000626759
SEL,7688,2,HAYLMORE CREEK,Stream,50.53911862,-122.4907337,MFR,GStr,MFR+GStr,SEL-06-01,Anderson/Seton-Early Summer Timing,Anderson/Seton-ES,SEL-Anderson-Seton-Early Summer,Current,100-233886-990253-124242-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,6.27401477868634,1248524.03654877,619931.873937243
SEL,7644,2,LOST VALLEY CREEK-LAKE SHORE,Lake Portion,50.67298563,-122.3382323,MFR,GStr,MFR+GStr,SEL-06-01,Anderson/Seton-Early Summer Timing,Anderson/Seton-ES,SEL-Anderson-Seton-Early Summer,Current,100-233886-656051-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,7.69400344197671,1258544.21210843,635360.360155379
SEL,7762,1,SPRUCE CREEK,Stream,50.52188757,-122.4960993,MFR,GStr,MFR+GStr,SEL-06-01,Anderson/Seton-Early Summer Timing,Anderson/Seton-ES,SEL-Anderson-Seton-Early Summer,Current,100-233886-990253-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,59.2600159847206,1248239.24804832,617997.500246275
SEL,45081,19,CHILKO LAKE-SOUTH END,Lake Portion,51.10225386,-124.0318793,MFR,GStr,MFR+GStr,SEL-06-02,Chilko-Early Summer Timing,Chilko-ES,SEL-Chilko-Early Summer,Current,100-342455-328500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,146.809933460841,1137677.24913626,678385.812083939
SEL,45080,2,CHILKO LAKE-NORTH END,Lake Portion,51.59773192,-124.1573668,MFR,GStr,MFR+GStr,SEL-06-03,Chilko-Summer Timing,Chilko-S,SEL-Chilko-Summer,Current,100-342455-328500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,64.1657292195529,1127464.36035607,733330.6797441
SEL,46843,78,CHILKO RIVER,Stream,52.09590138,-123.4604675,MFR,GStr,MFR+GStr,SEL-06-03,Chilko-Summer Timing,Chilko-S,SEL-Chilko-Summer,Current,100-342455-328500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,27.9329007927539,1173663.12764493,790313.186879646
SEL,45079,9,CHILKO SPAWNING CHANNELS,Artificial Channel,51.616847,-124.1469793,MFR,GStr,MFR+GStr,SEL-06-03,Chilko-Summer Timing,Chilko-S,SEL-Chilko-Summer,Current,100-342455-328500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,135.820880092381,1128127.00268835,735478.813371866
SEL,69050,-99,ENDAKO RIVER,Stream,54.04983464,-124.9040503,MFR,GStr,MFR+GStr,SEL-06-07,Francois/Fraser-Summer Timing,Francois/Fraser-S,SEL-Francois-Fraser-Summer,Current,100-567134-374775-948201-023010-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,12.155072471798,1071583.99640554,1005726.68894979
SEL,45806,4,FRANCOIS LAKE,Lake,54.00821315,-125.0080082,MFR,GStr,MFR+GStr,SEL-06-07,Francois/Fraser-Summer Timing,Francois/Fraser-S,SEL-Francois-Fraser-Summer,Current,100-567134-374775-948201-125348-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.36008851216681,1064859.35192673,1000981.69797064
SEL,45522,44,NITHI RIVER,Stream,53.97782175,-124.9845659,MFR,GStr,MFR+GStr,SEL-06-07,Francois/Fraser-Summer Timing,Francois/Fraser-S,SEL-Francois-Fraser-Summer,Current,100-567134-374775-948201-138053-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,11.2424671121666,1066440.62639159,997611.877609218
